claim_id,stage,product_scope,evidence_label,research_status,claim_text,claim_status,source_ids,source_locators,derivation_method,analysis_script_ref,exact_command,review_status,notes
"CLM-S4A-002","4A","MANUSCRIPT_EVIDENCE","DIRECT","ENGINEERING_VALIDATION","The implementation separates Jason execution roles into Q-learning, benchmark execution, fault adaptation, and process-dynamics agents, with a shared profile registry.","ACTIVE","SRC-S4A-001;SRC-S4A-002","phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:src/agt/illuminance_controller_agent_ql.asl:L1-L18; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:src/agt/illuminance_controller_agent_bench.asl:L1-L18; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:src/agt/illuminance_controller_agent_adapt.asl:L1-L30; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:src/agt/illuminance_controller_agent_dynamics.asl:L1-L35; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:src/agt/lab_profiles.asl:L244-L345; local-sha256:647979c8cf7776031457a33258cfcb4a80e20c31b6c2349379611851ee56d25e:paper_notes/ARCHITECTURE_NOTES.md:L21-L28","Direct committed-source inspection summarized in Stage 4 architecture notes","NONE","git grep; Get-Content line-range inspection","VERIFIED_STAGE4A","Architecture evidence only"
"CLM-S4A-003","4A","MANUSCRIPT_EVIDENCE","DIRECT","ENGINEERING_VALIDATION","The semantic/RL layer uses TTL ontologies and StereotypeReasoner to provide QLearner with ontology-derived action discovery, state slots, initialization penalties, and masks.","ACTIVE","SRC-S4A-001;SRC-S4A-002","phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:src/resources/building_2_intermediate.ttl:L387-L441; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:src/resources/building_3_complex.ttl:L397-L594; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:src/env/tools/StereotypeReasoner.java:L27-L38; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:src/env/tools/StereotypeReasoner.java:L967-L1045; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:src/env/tools/QLearner.java:L307-L431; local-sha256:647979c8cf7776031457a33258cfcb4a80e20c31b6c2349379611851ee56d25e:paper_notes/ARCHITECTURE_NOTES.md:L30-L37; local-sha256:647979c8cf7776031457a33258cfcb4a80e20c31b6c2349379611851ee56d25e:paper_notes/ARCHITECTURE_NOTES.md:L56-L67","Direct committed-source inspection summarized in Stage 4 architecture notes","NONE","git grep; Get-Content line-range inspection","VERIFIED_STAGE4A","Architecture evidence only; not a numeric effect claim"
"CLM-S4A-004","4A","MANUSCRIPT_EVIDENCE","DIRECT","ENGINEERING_VALIDATION","Phase 2 adaptation implementation detects Causes actuator faults from expected-versus-observed behavior, blacklists component actions, warm-restarts learning, and emits recovery CSV output.","ACTIVE","SRC-S4A-001;SRC-S4A-002","phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:src/agt/illuminance_controller_agent_adapt.asl:L180-L416; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:src/env/tools/QLearner.java:L936-L1300; local-sha256:647979c8cf7776031457a33258cfcb4a80e20c31b6c2349379611851ee56d25e:paper_notes/ARCHITECTURE_NOTES.md:L63-L64; local-sha256:647979c8cf7776031457a33258cfcb4a80e20c31b6c2349379611851ee56d25e:paper_notes/ARCHITECTURE_NOTES.md:L73-L88","Direct committed-source inspection summarized in Stage 4 architecture notes","NONE","git grep; Get-Content line-range inspection","VERIFIED_STAGE4A","Architecture evidence only; Stage 4 did not re-extract Phase 2 result rows"
"CLM-S4A-005","4A","MANUSCRIPT_EVIDENCE","DIRECT","ENGINEERING_VALIDATION","Phase 3 process-dynamics implementation probes response delay, writes learned dynamics TTL and delay CSV, exploits time-bounded goals, writes time-bounded results CSV, and does not train a Q-table policy in that phase.","ACTIVE","SRC-S4A-001;SRC-S4A-002","phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:.github/workflows/phase3.yml:L6-L20; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:src/agt/illuminance_controller_agent_dynamics.asl:L1-L35; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:src/agt/illuminance_controller_agent_dynamics.asl:L182-L253; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:src/agt/illuminance_controller_agent_dynamics.asl:L400-L486; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:src/env/tools/DynamicsLearner.java:L186-L317; local-sha256:647979c8cf7776031457a33258cfcb4a80e20c31b6c2349379611851ee56d25e:paper_notes/ARCHITECTURE_NOTES.md:L65-L66; local-sha256:647979c8cf7776031457a33258cfcb4a80e20c31b6c2349379611851ee56d25e:paper_notes/ARCHITECTURE_NOTES.md:L75-L91","Direct committed-source inspection summarized in Stage 4 architecture notes","NONE","git grep; Get-Content line-range inspection","VERIFIED_STAGE4A","Architecture evidence only; Stage 4 did not extract Phase 3 result rows"
"CLM-S4A-006","4A","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DIRECT","NOT_APPLICABLE","Stage 4 documents output contracts and experiment-record fields for the architecture pass, but does not establish empirical numeric findings, effect sizes, or statistical-test results.","ACTIVE","SRC-S4A-002;SRC-S4A-006","local-sha256:647979c8cf7776031457a33258cfcb4a80e20c31b6c2349379611851ee56d25e:paper_notes/ARCHITECTURE_NOTES.md:L69-L91; local-sha256:75d409dbf7e6062e761df54fe76fe8ff3859ad1e673e4c836362e820a3b48e1d:paper_notes/EVIDENCE_GAPS.md:L466-L493","Direct Stage 4 notes and gap-ledger boundary inspection","NONE","NONE","VERIFIED_STAGE4A","Use as Approach/Implementation support, not Evaluation findings"
"CLM-S4A-007","4A","AUDIT_HISTORY","UNRESOLVED","UNRESOLVED","Stage 4 leaves unresolved Phase 1 final numeric row-level extraction, local result artifact ZIP byte verification, root-level Phase 3 runtime CSV/TTL command-run-artifact identity, and exact workflow_dispatch inputs for Phase 3 run 27621106006; it also records a Phase 3 workflow replica default/fallback mismatch.","ACTIVE","SRC-S4A-002;SRC-S4A-005;SRC-S4A-006;SRC-S3R-003","local-sha256:647979c8cf7776031457a33258cfcb4a80e20c31b6c2349379611851ee56d25e:paper_notes/ARCHITECTURE_NOTES.md:L8-L16; local-sha256:647979c8cf7776031457a33258cfcb4a80e20c31b6c2349379611851ee56d25e:paper_notes/ARCHITECTURE_NOTES.md:L117-L123; local-sha256:91cb6396b9fc8ecc2e83f6f31f6b92db49c76366295b3ff6cc474a1105e09c69:paper_notes/STAGE4_ARCHITECTURE_HANDOFF_20260617T083630Z.md:L18-L39; local-sha256:75d409dbf7e6062e761df54fe76fe8ff3859ad1e673e4c836362e820a3b48e1d:paper_notes/EVIDENCE_GAPS.md:L466-L493; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:.github/workflows/phase3.yml:L46-L70","Direct unresolved-gap and workflow-source inspection","NONE","NONE","OPEN_STAGE4A","Resolve or keep NOT FOUND before manuscript Evaluation claims"
"CLM-S5P1-001","5","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","NOT_APPLICABLE","Stage 5 produced PHASE1_METHODS.md with separate AUDIT HISTORY and MANUSCRIPT EVIDENCE sections for Phase 1 clean-lab methods.","ACTIVE","SRC-S5P1-001","local-sha256:4cc2648fa5a08e9a12fa275cbbc3e8d0072a7da43f22751f6914d0725a8a7505:paper_notes/PHASE1_METHODS.md:L1-L30; local-sha256:4cc2648fa5a08e9a12fa275cbbc3e8d0072a7da43f22751f6914d0725a8a7505:paper_notes/PHASE1_METHODS.md:L43-L187","Manual evidence synthesis from Stage 4 handoff order and committed source inspection","NONE","apply_patch","VERIFIED_STAGE5P1","Methods notes only; no experiment or result-value extraction was performed"
"CLM-S5P1-002","5","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","INTERPRETATION","POST_HOC_EXPLORATORY","Clean-lab Phase 1 methods must be treated as post-hoc exploratory rather than formally pre-registered confirmatory because the inherited pre-registration covers the older custom-profile paper sweep and no formal post-pivot clean-lab registration was found.","ACTIVE","SRC-S5P1-001;SRC-S5P1-002;SRC-S5P1-003","local-sha256:4cc2648fa5a08e9a12fa275cbbc3e8d0072a7da43f22751f6914d0725a8a7505:paper_notes/PHASE1_METHODS.md:L33-L39; local-sha256:4cc2648fa5a08e9a12fa275cbbc3e8d0072a7da43f22751f6914d0725a8a7505:paper_notes/PHASE1_METHODS.md:L148-L151; main@beaf8eac3137d1bbf255f9e3b68ce94413eea805:docs/pre_registration.md:L1-L47; local-sha256:6d6d994bb1a4a73680f18b3fcb52136d53279fbe0611f2543e945e34e9b1be27:paper_notes/GIT_AUDIT_20260617T074205Z.txt:L45-L54","Reconciliation of pre-registration scope against later Phase 1 commits","NONE","git log --all -- docs/pre_registration.md; git show; Get-Content line-range inspection","REVIEWED_STAGE5P1","Do not retroactively relabel clean-lab Phase 1 as PRE_REGISTERED_CONFIRMATORY"
"CLM-S5P1-003","5","MANUSCRIPT_EVIDENCE","DIRECT","POST_HOC_EXPLORATORY","Stage 5 reconstructed the Phase 1 clean-lab treatment/control matrix including lab profiles, stereotype arms, benchmark modes, run modes, timing, seeds default, and KG/PBRS/adaptive-trust/cross-zone settings.","ACTIVE","SRC-S5P1-001;SRC-S5P1-003;SRC-S5P1-004","local-sha256:4cc2648fa5a08e9a12fa275cbbc3e8d0072a7da43f22751f6914d0725a8a7505:paper_notes/PHASE1_METHODS.md:L49-L70; kg-crosszone-coupling-bump@8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1:config/run_config.json:L49-L165; kg-crosszone-ablation@e8d63e09be504f1dc206737ca8feb05299fe1031:config/run_config.json:L145-L179","Direct committed config and workflow inspection summarized into method table","NONE","git show 8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1:config/run_config.json; git show e8d63e09be504f1dc206737ca8feb05299fe1031:config/run_config.json","VERIFIED_STAGE5P1","Exact per-run workflow_dispatch inputs remain NOT FOUND"
"CLM-S5P1-004","5","MANUSCRIPT_EVIDENCE","DIRECT","POST_HOC_EXPLORATORY","Stage 5 reconstructed the clean-lab ladder, KG information, simulator physics, state/action spaces, scenario structure, termination rules, Q-learning parameters, reward components, and statistical-analysis plan.","ACTIVE","SRC-S5P1-001;SRC-S5P1-003","local-sha256:4cc2648fa5a08e9a12fa275cbbc3e8d0072a7da43f22751f6914d0725a8a7505:paper_notes/PHASE1_METHODS.md:L72-L133; kg-crosszone-coupling-bump@8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1:src/agt/lab_profiles.asl:L242-L303; kg-crosszone-coupling-bump@8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1:simulator/simulator_flow_lab1.json:L5-L7; kg-crosszone-coupling-bump@8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1:simulator/simulator_flow_lab2.json:L5-L7; kg-crosszone-coupling-bump@8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1:simulator/simulator_flow_lab3.json:L5-L7; kg-crosszone-coupling-bump@8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1:src/env/tools/QLearner.java:L51-L119; kg-crosszone-coupling-bump@8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1:analysis/sweep_report.py:L67-L1085","Direct committed source inspection summarized into method tables","NONE","git show line-range inspection","VERIFIED_STAGE5P1","This claim is a method reconstruction and not a numeric effect claim"
"CLM-S5P1-005","5","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","UNRESOLVED","UNRESOLVED","Stage 5 found a lab3 documentation mismatch: the bumped simulator uses cross-zone light 150 and cross-zone blind 0.40*sun, while TTL/scenario text or rows still contain old 50 and 0.25*Sun magnitudes or pre-bump state values.","ACTIVE","SRC-S5P1-001;SRC-S5P1-003","local-sha256:4cc2648fa5a08e9a12fa275cbbc3e8d0072a7da43f22751f6914d0725a8a7505:paper_notes/PHASE1_METHODS.md:L85-L89; kg-crosszone-coupling-bump@8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1:simulator/simulator_flow_lab3.json:L5-L7; kg-crosszone-coupling-bump@8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1:simulator/simulator_flow_lab3.json:L125-L130; kg-crosszone-coupling-bump@8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1:src/resources/building_3_complex.ttl:L24-L31; kg-crosszone-coupling-bump@8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1:benchmark/scenarios_lab3.json:L1-L12","Direct source comparison; no step-log verification performed in Stage 5","NONE","git show line-range inspection","OPEN_STAGE5P1","Use simulator JSON for operational physics until step logs close this gap"
"CLM-S5P1-006","5","AUDIT_HISTORY","UNRESOLVED","UNRESOLVED","Stage 5 did not extract final Phase 1 numeric result rows, compute effect sizes, compute statistical-test values, verify artifact ZIP byte identity, or recover exact workflow_dispatch inputs for visible Phase 1 runs.","ACTIVE","SRC-S5P1-001;SRC-S5P1-005","local-sha256:4cc2648fa5a08e9a12fa275cbbc3e8d0072a7da43f22751f6914d0725a8a7505:paper_notes/PHASE1_METHODS.md:L43-L45; local-sha256:4cc2648fa5a08e9a12fa275cbbc3e8d0072a7da43f22751f6914d0725a8a7505:paper_notes/PHASE1_METHODS.md:L157-L161; local-sha256:4cc2648fa5a08e9a12fa275cbbc3e8d0072a7da43f22751f6914d0725a8a7505:paper_notes/PHASE1_METHODS.md:L178-L187; local-sha256:865583cb352036e55a15a71b74a5057cde62c49cf4abbce5eeb9694ba7b86456:paper_notes/ACTIONS_RUNS_20260617T074205Z.csv:rows 97,99,100,104; named columns databaseId,workflowName,event,status,conclusion,headBranch,headSha,createdAt,updatedAt,url","Direct Stage 5 boundary and Actions snapshot inspection","NONE","NONE","OPEN_STAGE5P1","Next evaluation stage must resolve or explicitly keep NOT FOUND"
"CLM-S5P1-007","5","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DIRECT","POST_HOC_EXPLORATORY","Stage 5 recorded Phase 1 Actions run authorities for as-is cross-zone, bumped cross-zone, bumped replication, and untargeted ablation runs, while keeping job IDs and artifact digests as NOT FOUND.","ACTIVE","SRC-S5P1-001;SRC-S5P1-005","local-sha256:4cc2648fa5a08e9a12fa275cbbc3e8d0072a7da43f22751f6914d0725a8a7505:paper_notes/PHASE1_METHODS.md:L135-L142; local-sha256:865583cb352036e55a15a71b74a5057cde62c49cf4abbce5eeb9694ba7b86456:paper_notes/ACTIONS_RUNS_20260617T074205Z.csv:rows 97,99,100,104; named columns databaseId,workflowName,event,status,conclusion,headBranch,headSha,createdAt,updatedAt,url","Direct Actions snapshot extraction summarized in methods note","NONE","Import-Csv paper_notes\\ACTIONS_RUNS_20260617T074205Z.csv","VERIFIED_STAGE5P1","Artifact ZIP byte identity remains unresolved"
"CLM-S6P1-001","6","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","NOT_APPLICABLE","Stage 6 produced PHASE1_RESULTS.md, PHASE1_TABLES.csv, PHASE1_FIGURES.md, PHASE1_ACTIONS_STAGE6.csv, and PHASE1_ORIGIN_RESULTS_STAGE6.txt; PHASE1_TABLES.csv contains 480 data rows marked MEAN_MATCH_FROM_RAW or MEAN_DIFF_MATCH_FROM_RAW.","ACTIVE","SRC-S6P1-001;SRC-S6P1-002;SRC-S6P1-003;SRC-S6P1-004;SRC-S6P1-005;SRC-S6P1-006","local-sha256:d0a73998b4bf4a46d78ae7525746908c77474865c33adf704d3c1ee329f03282:paper_notes/PHASE1_RESULTS.md:L53-L58; local-sha256:368dc5acf4b6f9ed10d53df5a710178874ffa697cb38aef7a1d460c2a6909b2a:paper_notes/PHASE1_TABLES.csv:L1-L481; local-sha256:f9e158c2c5587bdbf433761f43a6bb1e48e5d6ca2b47970d95f1d6e1c1568624:paper_notes/phase1_extract_tables.mjs:L1-L520","Stage 6 local extraction and deterministic mean recomputation","local-sha256:f9e158c2c5587bdbf433761f43a6bb1e48e5d6ca2b47970d95f1d6e1c1568624:paper_notes/phase1_extract_tables.mjs:L1-L520","node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv","VERIFIED_STAGE6P1","Resampling statistics were not independently recomputed"
"CLM-S6P1-002","6","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","INTERPRETATION","POST_HOC_EXPLORATORY","The active Stage 6 Phase 1 manuscript evidence set is phase1_xzone_bumped, phase1_xzone_bumped_s11_20, and phase1_xzone_ablation; phase1_xzone_asis is retained as a superseded A/B control, and early Phase 1 result tags plus origin/results phase1_baseline are audit history for final cross-zone claims.","ACTIVE","SRC-S6P1-001;SRC-S6P1-005;SRC-S6P1-006;SRC-S6P1-008;SRC-S0R2-003","local-sha256:d0a73998b4bf4a46d78ae7525746908c77474865c33adf704d3c1ee329f03282:paper_notes/PHASE1_RESULTS.md:L41-L58; local-sha256:6cf280d4099567023566ea7806d0a4b389dc2840f79af291825659c58f209604:paper_notes/PHASE1_ACTIONS_STAGE6.csv:L1-L12; local-sha256:0ba4c44ae05443c525fed6bf5c66ae582da6413178c149e263e8e56bf6242e61:paper_notes/PHASE1_ORIGIN_RESULTS_STAGE6.txt:L1-L79; origin/results@791626314fb47d5324ba3336daed5906ef2e53b1:results-20260611-123741-phase1_baseline-7ac37a1/RUN_MANIFEST.json:L2-L18","Authority reconciliation across local result roots Actions inventory and origin/results tree inventory","NONE","git ls-tree -r --name-only origin/results; node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv","REVIEWED_STAGE6P1","Selection is post-hoc exploratory and preserves superseded sources in audit history"
"CLM-S6P1-003","6","MANUSCRIPT_EVIDENCE","DIRECT","POST_HOC_EXPLORATORY","For run 27461188614 lab2 auc_goal, ql_true minus ql_false is 0.01973991330443482 with CI 0.014654884961653902 to 0.024458569523174385, q_bootstrap_bh 0.0, and Cliff's delta 1.0.","ACTIVE","SRC-S6P1-002;SRC-S6P1-003","local-sha256:368dc5acf4b6f9ed10d53df5a710178874ffa697cb38aef7a1d460c2a6909b2a:paper_notes/PHASE1_TABLES.csv:row 210; named columns table_row_id=P1T-0209,run_id,profile,metric,value,ci_lo,ci_hi,q_bootstrap_bh,cliffs_delta,source_locator; local-sha256:d0a73998b4bf4a46d78ae7525746908c77474865c33adf704d3c1ee329f03282:paper_notes/PHASE1_RESULTS.md:L79-L79","Stage 6 extraction with deterministic paired mean-difference recomputation from raw training CSV files","local-sha256:f9e158c2c5587bdbf433761f43a6bb1e48e5d6ca2b47970d95f1d6e1c1568624:paper_notes/phase1_extract_tables.mjs:L1-L520","node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv","VERIFIED_STAGE6P1","p/q/CI and delta fields are analysis-CSV sourced"
"CLM-S6P1-004","6","MANUSCRIPT_EVIDENCE","DIRECT","POST_HOC_EXPLORATORY","For run 27461188614 lab2 avg_redundant, ql_true minus ql_false is -0.9825000000000002 with CI -1.59003125 to -0.39871875000000045, q_bootstrap_bh 0.0, and Cliff's delta -0.72.","ACTIVE","SRC-S6P1-002;SRC-S6P1-003","local-sha256:368dc5acf4b6f9ed10d53df5a710178874ffa697cb38aef7a1d460c2a6909b2a:paper_notes/PHASE1_TABLES.csv:row 204; named columns table_row_id=P1T-0203,run_id,profile,metric,value,ci_lo,ci_hi,q_bootstrap_bh,cliffs_delta,source_locator; local-sha256:d0a73998b4bf4a46d78ae7525746908c77474865c33adf704d3c1ee329f03282:paper_notes/PHASE1_RESULTS.md:L81-L81","Stage 6 extraction with deterministic paired mean-difference recomputation from raw benchmark CSV files","local-sha256:f9e158c2c5587bdbf433761f43a6bb1e48e5d6ca2b47970d95f1d6e1c1568624:paper_notes/phase1_extract_tables.mjs:L1-L520","node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv","VERIFIED_STAGE6P1","p/q/CI and delta fields are analysis-CSV sourced"
"CLM-S6P1-005","6","MANUSCRIPT_EVIDENCE","DIRECT","POST_HOC_EXPLORATORY","For replication run 27462446044 lab2 auc_goal, ql_true minus ql_false is 0.018189396465488505 with CI 0.010586862287429144 to 0.02734286428809604, q_bootstrap_bh 0.0, and Cliff's delta 1.0.","ACTIVE","SRC-S6P1-002;SRC-S6P1-003","local-sha256:368dc5acf4b6f9ed10d53df5a710178874ffa697cb38aef7a1d460c2a6909b2a:paper_notes/PHASE1_TABLES.csv:row 330; named columns table_row_id=P1T-0329,run_id,profile,metric,value,ci_lo,ci_hi,q_bootstrap_bh,cliffs_delta,source_locator; local-sha256:d0a73998b4bf4a46d78ae7525746908c77474865c33adf704d3c1ee329f03282:paper_notes/PHASE1_RESULTS.md:L83-L83","Stage 6 extraction with deterministic paired mean-difference recomputation from raw training CSV files","local-sha256:f9e158c2c5587bdbf433761f43a6bb1e48e5d6ca2b47970d95f1d6e1c1568624:paper_notes/phase1_extract_tables.mjs:L1-L520","node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv","VERIFIED_STAGE6P1","p/q/CI and delta fields are analysis-CSV sourced"
"CLM-S6P1-006","6","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","SUPERSEDED","POST_HOC_EXPLORATORY","For superseded as-is run 27440842780 lab3 auc_goal, ql_true minus ql_false is -0.008852950983661201 with CI -0.014354784928309416 to -0.003034344781593867, q_bootstrap_bh 0.0072, and Cliff's delta -0.67.","ACTIVE","SRC-S6P1-002;SRC-S6P1-003","local-sha256:368dc5acf4b6f9ed10d53df5a710178874ffa697cb38aef7a1d460c2a6909b2a:paper_notes/PHASE1_TABLES.csv:row 94; named columns table_row_id=P1T-0093,run_id,profile,metric,value,ci_lo,ci_hi,q_bootstrap_bh,cliffs_delta,source_locator; local-sha256:d0a73998b4bf4a46d78ae7525746908c77474865c33adf704d3c1ee329f03282:paper_notes/PHASE1_RESULTS.md:L85-L85","Stage 6 extraction with deterministic paired mean-difference recomputation from raw training CSV files","local-sha256:f9e158c2c5587bdbf433761f43a6bb1e48e5d6ca2b47970d95f1d6e1c1568624:paper_notes/phase1_extract_tables.mjs:L1-L520","node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv","VERIFIED_STAGE6P1","Superseded as-is control evidence; do not use as final bumped lab3 performance authority"
